TransactionID,CustomerID,Product,Category,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,Device,SessionDuration,CouponCode,ReturnStatus,Warehouse,ShippingType,ReviewText
301,1695,Laptop,Electronics,60953,4,Cash,Mumbai,IN,,Yes,2.2535275187344985,Chrome,Tablet,446,OFF20,Returned,WH1,,
2997,1452,Mobile,Fashion,5161,3,Card,Delhi,India,,No,3.512553151050018,,Tablet,319,OFF20,Returned,WH3,Standard,Bad
1386,1296,Headphones,Fashion,45353,2,Card,Hyderabad,IN,April 5 2023,Y,2.5107291890436474,Chrome,Tablet,333,YIrSES,,WH2,Standard,
98,1824,Dress,Electronics,67802,4,UPI,,,April 5 2023,,3.401882729641456,,,483,YIrSES,,WH1,Standard,
265,1622,,,56052,1,Cash,Mumbai,IN,2023-01-01,N,4.5321632624683375,Safari,Desktop,372,SAVE10,Not Returned,WH2,Standard,
1938,1751,Shoes,Accessories,89739,2,,Delhi,IND,02/03/2023,No,3.2148509861303385,,Tablet,87,,Not Returned,,Standard,Bad
936,1515,Headphones,,59414,3,,Delhi,IND,,,2.572900769689786,Chrome,Desktop,209,YIrSES,Not Returned,WH3,,
331,1168,Mobile,Electronics,74674,4,Card,Mumbai,India,2023-01-01,,3.4769943459129915,Edge,Desktop,259,YIrSES,Returned,WH3,Standard,Bad
3771,1890,Laptop,,99528,4,,Delhi,IN,02/03/2023,Yes,3.8462364286324324,,,341,,,WH1,Express,Average
69,1717,Shoes,Accessories,97876,1,Card,Mumbai,IN,April 5 2023,,4.7741489875665435,Safari,Tablet,472,,Returned,WH1,Standard,Bad
4846,1899,Mobile,Electronics,26692,3,Card,Chennai,,April 5 2023,No,4.021154760960057,Edge,Tablet,305,OFF20,,WH1,Standard,Bad
605,1234,Headphones,,97847,4,Cash,Mumbai,,02/03/2023,N,2.1634744460830166,Edge,Tablet,239,YIrSES,Not Returned,WH1,Standard,Good
3383,1116,Laptop,Electronics,52985,1,UPI,Mumbai,,02/03/2023,No,4.330037439488121,Edge,Mobile,195,OFF20,,WH2,Standard,Bad
1232,1333,Dress,Fashion,80408,3,UPI,Delhi,,02/03/2023,Y,1.8375049697898143,Chrome,,38,OFF20,,,Standard,Average
3618,1416,Mobile,,82468,4,,Delhi,,02/03/2023,Yes,4.197720151919157,,Desktop,406,OFF20,,WH2,Express,Good
3200,1192,Shoes,Accessories,58476,1,NetBanking,Chennai,,2023-01-01,No,4.799369346931048,Edge,Desktop,57,,Not Returned,WH2,Express,Good
1072,1032,Mobile,Accessories,42694,1,UPI,Mumbai,,2023-01-01,Yes,2.280858306189934,Safari,Desktop,72,OFF20,Returned,,Standard,Good
3603,1887,Laptop,Electronics,53126,4,Cash,Mumbai,IN,April 5 2023,N,4.862620951333564,Edge,Mobile,412,,,WH2,Standard,Average
2028,1666,Headphones,Electronics,8248,1,Card,,IN,02/03/2023,Yes,1.4863274930724346,Safari,,417,SAVE10,Returned,WH2,,Average
1038,1876,Headphones,,97363,3,Cash,Chennai,IND,2023-01-01,No,2.767820549516643,Edge,Desktop,201,,Not Returned,WH3,Standard,
4988,1417,Dress,Electronics,68988,2,NetBanking,Chennai,IND,02/03/2023,Yes,1.1516265340433236,Safari,,68,SAVE10,Returned,WH1,Express,Bad
268,1611,Mobile,Fashion,73097,4,NetBanking,Chennai,India,02/03/2023,Y,4.775045308160925,,,198,YIrSES,,WH1,Standard,
4357,1766,Headphones,Accessories,57588,2,,Chennai,IN,02/03/2023,Yes,1.9293040644769204,,Desktop,92,,,,Standard,Bad
2900,1183,Laptop,Electronics,14742,4,Card,Mumbai,,02/03/2023,No,2.26679665658185,Edge,,52,YIrSES,Not Returned,WH2,Express,Bad
600,1419,Shoes,,61763,4,UPI,Hyderabad,IN,02/03/2023,,3.8501795370057836,Safari,,56,YIrSES,,WH2,Express,Average
3402,1635,Headphones,Accessories,92715,2,Cash,Chennai,India,02/03/2023,N,2.674197687186722,Safari,Mobile,317,SAVE10,Not Returned,,Express,Bad
638,1838,Headphones,Fashion,13213,1,UPI,Chennai,India,02/03/2023,Yes,2.48305087456011,Edge,,420,,Not Returned,WH2,Standard,
1815,1058,Dress,Fashion,88355,3,Cash,Mumbai,India,2023-01-01,,4.178425623723976,Chrome,Mobile,457,,Returned,WH2,Standard,Good
1466,1476,,Fashion,53189,3,,,IND,April 5 2023,N,4.6249729204763685,Chrome,,178,YIrSES,Returned,WH2,Express,Average
1465,1219,Dress,Electronics,53832,2,Cash,Mumbai,IND,April 5 2023,N,3.0877375616469456,Edge,Tablet,195,YIrSES,Not Returned,WH3,Standard,Average
3972,1767,Headphones,Accessories,19377,1,UPI,Chennai,IND,02/03/2023,N,3.723834889217613,Edge,Tablet,77,SAVE10,Not Returned,WH3,,Average
4007,1833,,Accessories,51925,2,Card,Delhi,IN,April 5 2023,,4.6109786270608115,,Mobile,276,OFF20,Not Returned,WH3,,Average
2977,1478,Laptop,Fashion,71188,4,Cash,Chennai,IND,April 5 2023,N,1.8669755368762146,Chrome,Tablet,454,OFF20,Returned,,,Average
4211,1235,Laptop,,71399,1,UPI,Mumbai,IN,02/03/2023,N,4.3066285032426,Chrome,,39,YIrSES,,WH2,Express,Good
1620,1002,,Accessories,69649,2,NetBanking,Chennai,,02/03/2023,Yes,4.169002394826805,,Mobile,36,OFF20,Returned,WH2,Standard,Bad
4249,1435,Laptop,Fashion,95831,2,,Mumbai,IND,,Y,2.2152702719909234,Edge,,8,OFF20,Returned,,Express,Good
74,1765,Mobile,Fashion,53190,1,NetBanking,Hyderabad,IND,April 5 2023,Y,4.868297527541088,Edge,Tablet,372,YIrSES,Returned,WH1,,Good
825,1836,Headphones,,56587,4,Cash,Delhi,IN,02/03/2023,No,3.139970364961918,Chrome,,408,OFF20,Returned,WH1,Standard,Average
1649,1019,,,32475,3,Cash,Mumbai,India,2023-01-01,No,1.3691990290802636,Edge,Tablet,115,OFF20,Not Returned,,Express,Bad
2169,1754,Mobile,Electronics,87141,3,Card,Hyderabad,IND,02/03/2023,,3.196035252603883,Safari,,250,OFF20,Returned,WH1,,Good
4010,1175,Mobile,Fashion,29923,4,Card,Delhi,India,02/03/2023,N,4.316965345247389,Safari,,371,,Returned,WH2,Standard,Good
3724,1004,Laptop,Accessories,45395,2,UPI,Hyderabad,,2023-01-01,N,3.740084752324462,Safari,Desktop,433,OFF20,,WH2,Standard,
2547,1278,Mobile,Accessories,5423,4,,Mumbai,,April 5 2023,Y,3.990394642755158,Edge,Desktop,441,YIrSES,Not Returned,WH1,Express,Average
3312,1057,Headphones,Electronics,80085,1,,Chennai,India,02/03/2023,N,1.492121407636926,,Mobile,334,OFF20,Not Returned,WH3,Express,
119,1489,Shoes,Fashion,77032,1,NetBanking,Chennai,IND,April 5 2023,N,2.267687038705633,Safari,,400,SAVE10,Returned,,Standard,Bad
2246,1567,Headphones,,39860,3,UPI,Mumbai,IN,02/03/2023,N,1.8503214817752656,Safari,Desktop,413,OFF20,Returned,WH3,Standard,Bad
3605,1221,Shoes,Electronics,78035,2,NetBanking,Chennai,IND,,No,4.210432804622354,Safari,,472,,Not Returned,WH3,Express,Bad
3342,1062,Dress,Electronics,13632,2,UPI,,India,2023-01-01,,3.946342447390764,,,170,,,,Express,Good
375,1149,Laptop,Electronics,88549,4,UPI,Delhi,,,Yes,3.187542107568454,,,106,SAVE10,Returned,WH2,Standard,Good
3422,1733,,Accessories,58189,1,NetBanking,Hyderabad,IN,02/03/2023,,1.265531813969477,,Mobile,488,SAVE10,Returned,WH3,Standard,Average
708,1936,Headphones,,74564,4,UPI,Mumbai,IN,02/03/2023,No,1.4324142608359693,Safari,Tablet,156,SAVE10,Not Returned,WH3,,Good
300,1731,Dress,Accessories,15928,4,UPI,Mumbai,,02/03/2023,No,3.0468331907615775,Safari,Tablet,192,SAVE10,Not Returned,WH2,,
678,1311,Dress,Fashion,74456,3,UPI,Chennai,India,,No,1.751448214392239,Safari,Tablet,403,,Not Returned,WH1,Standard,Bad
2305,1382,Headphones,Electronics,26033,3,,Chennai,IN,,N,2.617808716777785,Edge,Mobile,291,YIrSES,Returned,,,Good
120,1354,Dress,,90235,4,UPI,Mumbai,IND,April 5 2023,Y,3.672404317942982,,,459,YIrSES,Returned,WH2,Standard,Bad
854,1703,,,64837,1,UPI,Delhi,IN,02/03/2023,N,3.053157048520311,Chrome,Desktop,134,,Returned,WH2,,Bad
1663,1062,Dress,Fashion,56025,4,,Hyderabad,,02/03/2023,,2.8666790413485432,Edge,,394,YIrSES,Returned,,,Average
3113,1536,Headphones,Electronics,84482,1,Cash,Mumbai,India,April 5 2023,Yes,3.6644574003336343,,Tablet,455,OFF20,,WH3,Standard,Bad
4929,1809,,Accessories,64004,4,UPI,Chennai,IND,April 5 2023,No,4.864252565356072,Chrome,,257,OFF20,Returned,,,Average
4965,1937,Laptop,Fashion,38426,3,,Chennai,,,Yes,4.14978132395456,Edge,Desktop,144,YIrSES,Not Returned,WH3,Express,Average
3036,1722,,Electronics,87309,2,Cash,Mumbai,India,April 5 2023,No,4.518156815950254,Safari,,434,YIrSES,Returned,WH2,Standard,Average
1912,1555,,Electronics,24947,1,,Chennai,India,02/03/2023,Yes,2.6306767061510357,Edge,,112,,Returned,WH2,Express,Good
4991,1997,,Accessories,26443,3,NetBanking,,India,April 5 2023,Y,4.290498039846739,Chrome,Desktop,198,,,WH2,Express,
1523,1470,Shoes,Fashion,72618,4,NetBanking,Mumbai,,2023-01-01,No,4.006982118204732,Edge,,200,OFF20,Not Returned,,,Good
4667,1454,Laptop,Fashion,56441,2,NetBanking,Delhi,IND,2023-01-01,N,1.3057498766204154,Safari,Mobile,400,OFF20,,,Express,Good
305,1855,,Fashion,31623,2,,Mumbai,India,2023-01-01,,2.9420148179513115,Safari,Tablet,304,,,WH3,Express,Good
1721,1290,Laptop,Fashion,20894,2,,Delhi,,,,1.9661776135778712,Safari,Mobile,17,,,WH2,Standard,Average
4177,1988,,Electronics,19680,1,UPI,,India,02/03/2023,Yes,4.294479860210003,Safari,,390,SAVE10,,,Express,Bad
369,1596,Laptop,,65786,2,Card,Delhi,India,April 5 2023,Y,3.550927218286744,Chrome,Mobile,201,,Returned,WH2,Express,Average
1418,1952,Headphones,Accessories,86206,2,NetBanking,,,2023-01-01,Y,1.4848402987055098,Safari,Desktop,397,OFF20,Returned,,Standard,Good
3638,1490,Dress,Fashion,30032,4,UPI,,IND,,No,4.30808709002147,Safari,Desktop,273,OFF20,Not Returned,,,Average
1422,1456,Mobile,Electronics,24095,1,NetBanking,Hyderabad,IND,2023-01-01,Y,2.2779624291796368,Edge,Mobile,249,SAVE10,Not Returned,WH3,Standard,Average
1086,1214,Mobile,Electronics,78859,2,Cash,Chennai,,2023-01-01,Y,1.5740893941625127,Safari,,307,YIrSES,Returned,,Standard,Average
1956,1097,Dress,Fashion,21839,4,,,India,,No,3.0724589544226424,,Tablet,494,OFF20,Returned,,,Bad
2801,1546,,Electronics,84670,3,,Mumbai,,April 5 2023,N,1.1796124695803227,Chrome,Desktop,70,SAVE10,Not Returned,WH1,,
1481,1607,Shoes,Fashion,43015,2,NetBanking,Delhi,India,April 5 2023,Yes,3.3420132267445752,Edge,Desktop,286,YIrSES,,WH2,Express,Average
1296,1133,Mobile,Accessories,49534,1,,,India,April 5 2023,,1.6693215602295237,,Tablet,126,OFF20,Not Returned,WH3,,Average
2825,1338,Headphones,,51888,2,UPI,Delhi,,2023-01-01,N,4.865602319253748,Edge,Tablet,6,OFF20,Not Returned,,Standard,Good
3066,1944,Laptop,Accessories,32148,4,Card,Delhi,India,02/03/2023,,4.383431028128467,Chrome,Tablet,243,,Not Returned,WH1,Express,Average
4678,1851,Mobile,Electronics,207,4,UPI,Delhi,India,2023-01-01,No,3.5545043990334566,Edge,Desktop,125,OFF20,Not Returned,,Standard,Good
860,1121,,,18647,1,UPI,,,April 5 2023,Yes,2.3829524963004083,Edge,Desktop,34,YIrSES,Not Returned,WH2,,Bad
2337,1258,Headphones,,94431,3,,Hyderabad,IN,2023-01-01,Yes,2.063758091746165,Chrome,Desktop,29,,Not Returned,WH2,Express,
552,1540,Shoes,Fashion,26343,4,NetBanking,Chennai,,2023-01-01,Y,3.09710864611705,,Mobile,418,YIrSES,Returned,WH3,Standard,Average
404,1583,Laptop,Fashion,82790,1,Card,Mumbai,India,April 5 2023,No,2.435384022201235,Edge,Mobile,309,OFF20,,,Express,
630,1180,Headphones,Accessories,31822,1,Card,Mumbai,IN,2023-01-01,N,2.790435305065459,Chrome,Tablet,406,,Returned,WH1,,
87,1971,Laptop,Electronics,79151,3,Cash,,India,2023-01-01,Y,4.7443943752263795,Safari,,110,,,,Standard,Bad
1724,1481,Shoes,,19478,2,Card,,,April 5 2023,Yes,2.225026374861253,Edge,Tablet,237,YIrSES,,WH3,Standard,Good
2259,1696,Laptop,,32717,2,Cash,Mumbai,,2023-01-01,,1.156730052332835,Chrome,Desktop,183,,Not Returned,WH1,,Average
4081,1514,Laptop,Fashion,50075,2,Card,Mumbai,,02/03/2023,No,2.5025965695799166,Chrome,,269,YIrSES,Not Returned,,,Good
4776,1038,Shoes,,86657,2,,Hyderabad,,02/03/2023,No,4.071021036369936,Chrome,Tablet,477,OFF20,,WH3,,
455,1061,Laptop,,1838,1,NetBanking,Hyderabad,IN,02/03/2023,No,3.8684406287288846,Chrome,,202,OFF20,,,Express,
4675,1703,Shoes,Fashion,93936,4,,Mumbai,,2023-01-01,Y,4.658504297646653,Safari,Mobile,9,SAVE10,Returned,WH2,Express,Bad
1782,1340,Laptop,Electronics,83848,1,,,,02/03/2023,No,2.1477397341671174,,Mobile,155,OFF20,Returned,WH1,Standard,Bad
2633,1437,Mobile,,41401,3,Card,Mumbai,IND,April 5 2023,Yes,1.7591317739944285,,Desktop,52,OFF20,Returned,,,Good
2166,1428,Laptop,Accessories,70076,2,,Hyderabad,,April 5 2023,,3.241794494528153,,Tablet,15,SAVE10,Not Returned,WH3,Standard,Good
3704,1643,Dress,,7162,4,NetBanking,Delhi,India,02/03/2023,N,1.3661665605436788,Safari,,120,,,WH3,,Good
4707,1992,Headphones,Fashion,8344,3,UPI,,IN,02/03/2023,Y,1.0702634903296002,Chrome,,220,YIrSES,Returned,WH2,Express,Bad
4389,1647,Dress,Fashion,3287,4,UPI,,IND,2023-01-01,No,4.225600723852598,Chrome,Desktop,259,OFF20,,WH2,,
1038,1876,Headphones,,97363,3,Cash,Chennai,IND,2023-01-01,No,2.767820549516643,Edge,Desktop,201,,Not Returned,WH3,Standard,
3923,1769,Dress,Accessories,39075,3,Cash,,India,,,3.737993822800531,Chrome,Desktop,322,YIrSES,Not Returned,WH2,,
2605,1450,Mobile,Accessories,74247,3,NetBanking,,,,N,4.1085049052136515,Safari,,434,,Not Returned,WH2,Express,Good
2362,1468,,Accessories,92812,1,,Delhi,India,2023-01-01,Yes,4.3689169284874785,Chrome,Desktop,177,OFF20,Not Returned,WH3,,Good
1002,1527,Headphones,Electronics,44522,1,UPI,Chennai,India,2023-01-01,Yes,1.901304694443772,,Mobile,258,,Returned,,,
3528,1460,Dress,,16121,3,,Chennai,IND,April 5 2023,Yes,2.116000452785331,Edge,Desktop,467,SAVE10,,WH1,Express,Bad
4891,1890,Laptop,,73084,2,Cash,,IND,2023-01-01,Yes,1.1692586529687077,Chrome,,155,SAVE10,,WH1,,Average
1500,1806,Dress,,18833,4,UPI,,IND,2023-01-01,Yes,4.210857393628004,Edge,,35,SAVE10,Not Returned,WH3,Express,
1650,1234,Mobile,,16477,4,NetBanking,Hyderabad,India,,N,2.176331215310246,Safari,Tablet,225,YIrSES,Returned,WH2,Standard,Bad
3051,1120,Shoes,,29354,3,NetBanking,Mumbai,IN,,Yes,1.5284308167094727,Edge,Desktop,75,OFF20,,,,Good
4027,1348,Headphones,Electronics,64735,4,UPI,,IN,02/03/2023,,3.5650502301863174,Safari,Tablet,329,SAVE10,Returned,WH2,,Bad
3294,1255,Laptop,Electronics,66063,3,Card,,IN,April 5 2023,Y,4.3723968311115495,Safari,Mobile,155,OFF20,Not Returned,WH2,,Average
451,1943,Mobile,Electronics,26258,2,Cash,Chennai,,02/03/2023,No,3.461450561427264,Chrome,,446,SAVE10,Returned,WH2,Standard,Good
1023,1059,Laptop,Electronics,55322,1,,Delhi,India,02/03/2023,N,4.0403596359024885,Chrome,,171,SAVE10,Returned,WH2,,Average
3041,1755,,Electronics,79545,2,Card,Mumbai,IN,02/03/2023,N,4.903109849083824,Safari,Mobile,172,SAVE10,,WH3,,Good
4229,1194,Shoes,Fashion,83653,2,Card,Hyderabad,India,02/03/2023,N,4.511941804399502,Edge,Mobile,116,SAVE10,Returned,WH2,,Good
159,1433,Headphones,,33298,1,,Mumbai,IND,02/03/2023,N,4.563490125534351,Edge,Tablet,457,SAVE10,Returned,WH1,,Good
587,1669,Dress,Electronics,13418,1,Cash,,,,Y,4.712267390375645,Safari,Mobile,221,YIrSES,Returned,WH1,Standard,Average
513,1158,Shoes,Fashion,87162,4,Card,Delhi,IN,April 5 2023,Yes,2.4386817583554503,,Tablet,42,YIrSES,Not Returned,WH2,,Average
4559,1291,Shoes,Fashion,21559,4,UPI,Mumbai,IND,,No,3.605109782790825,Chrome,Mobile,72,YIrSES,Not Returned,WH1,Standard,Bad
1590,1344,Dress,,13645,3,Card,Chennai,IND,02/03/2023,No,4.619524421000344,Edge,Mobile,171,,Not Returned,,Standard,Good
3563,1874,Shoes,,795,4,Cash,,,April 5 2023,N,1.994442241290435,,,370,YIrSES,,,,Good
216,1781,Mobile,Accessories,96567,3,UPI,,India,April 5 2023,Y,3.270690811732189,Safari,Tablet,347,SAVE10,Not Returned,WH3,Express,Good
1534,1943,Mobile,Accessories,49822,2,,Hyderabad,IND,,Yes,3.9846363387957013,Chrome,Desktop,403,YIrSES,Not Returned,WH1,,
813,1837,Headphones,,35611,1,,Mumbai,,2023-01-01,Yes,1.653807208855918,,Desktop,333,SAVE10,Returned,WH3,,Average
1562,1099,Headphones,Electronics,19983,1,,,IN,April 5 2023,Y,3.1834226457887134,,Mobile,360,,Returned,WH2,Standard,Bad
3517,1947,Shoes,Accessories,83293,3,Cash,Chennai,IN,02/03/2023,No,3.994890153989297,Edge,Mobile,277,,Returned,WH3,,Good
1089,1723,Mobile,Fashion,43412,1,Card,,India,02/03/2023,N,4.889637960101388,Chrome,Tablet,177,,Returned,WH1,Express,Average
3325,1226,Laptop,,6150,1,Cash,Chennai,IND,02/03/2023,Yes,4.664823493084338,Chrome,Tablet,485,SAVE10,Not Returned,WH2,Express,Average
1877,1116,Laptop,,42526,4,Card,Delhi,IND,02/03/2023,N,3.348010859526833,,Tablet,450,YIrSES,Returned,WH3,,
4428,1840,Headphones,Accessories,37081,2,UPI,,IND,,N,3.7364199700638956,,,223,SAVE10,Returned,,Express,
3931,1230,Mobile,Fashion,14470,3,Cash,Delhi,IND,02/03/2023,,3.0850097234675413,,,412,YIrSES,Returned,,Standard,
812,1414,Laptop,,84573,1,UPI,Mumbai,,2023-01-01,No,1.7635297871345004,Safari,,197,YIrSES,Not Returned,WH1,Express,Average
3439,1000,Mobile,Accessories,6944,3,,,,April 5 2023,N,3.979756486247668,Edge,Desktop,339,,,WH1,,Bad
3643,1108,Laptop,Electronics,67418,3,Cash,Chennai,,02/03/2023,,4.322983249164978,,Mobile,37,SAVE10,Not Returned,,,
3998,1579,Headphones,,1983,3,Cash,Chennai,IND,,Yes,1.6986368640545426,Edge,,360,OFF20,,WH3,,Bad
3482,1124,Dress,,9547,2,Card,,IND,02/03/2023,Y,2.484263902515211,,Mobile,225,OFF20,,WH2,,Average
4377,1252,,,64573,4,UPI,Chennai,India,,N,2.570475697705587,Chrome,Mobile,10,YIrSES,,WH1,,Average
156,1296,,Electronics,21414,4,,Delhi,,02/03/2023,Y,3.66187512376067,Safari,Mobile,242,OFF20,Returned,,,Good
3919,1601,Dress,,26720,1,Cash,Delhi,India,April 5 2023,,1.309440178032983,,Mobile,161,SAVE10,Returned,WH2,,Bad
3497,1056,Shoes,,40787,3,UPI,Chennai,IND,2023-01-01,Yes,1.925721574610412,Edge,Desktop,298,,,WH2,Standard,Average
3287,1020,,Electronics,6952,1,UPI,Hyderabad,,April 5 2023,Yes,2.3088100577158954,,Desktop,116,OFF20,Not Returned,WH3,Express,Good
977,1029,Laptop,Accessories,8873,2,UPI,Chennai,IN,,,1.1174097982174969,Safari,,384,,Returned,,,
795,1160,Mobile,Electronics,55281,2,NetBanking,Mumbai,IND,April 5 2023,No,1.0740840341329014,Edge,Tablet,146,SAVE10,Not Returned,,,Bad
3697,1318,Dress,,36696,1,UPI,Delhi,IN,April 5 2023,N,3.2739609077428677,,Tablet,223,YIrSES,Returned,WH1,Express,Average
4925,1784,Laptop,Accessories,76084,4,UPI,,IN,02/03/2023,No,1.4594042175843995,Chrome,Mobile,330,SAVE10,,WH1,Express,Bad
819,1253,,Accessories,16648,2,NetBanking,Chennai,IN,02/03/2023,Yes,4.365861699154064,Safari,Desktop,340,OFF20,,WH1,Express,
3622,1001,Dress,Fashion,49205,2,NetBanking,Chennai,,April 5 2023,No,1.1130326957783176,Chrome,Desktop,43,,Returned,,Express,Bad
4770,1822,,Fashion,18517,1,UPI,Mumbai,,,Y,3.299694118685991,,Desktop,30,YIrSES,,WH1,Standard,Average
4086,1931,Mobile,Accessories,86550,1,UPI,Chennai,IN,,No,3.2454052234197195,Chrome,Tablet,268,OFF20,Returned,WH3,,Bad
1247,1895,Dress,,5572,1,UPI,Mumbai,,,N,3.4078394150620857,Edge,,142,SAVE10,Returned,WH1,Standard,
916,1755,Shoes,Electronics,1800,2,NetBanking,,IND,2023-01-01,Yes,2.7199906762209385,Safari,Tablet,277,YIrSES,,WH1,Standard,Average
3627,1358,Mobile,Fashion,44783,1,UPI,Delhi,IND,,Y,4.0598020000173864,Edge,,353,OFF20,Returned,,,
2167,1431,Dress,Electronics,58817,1,Cash,Chennai,IN,,N,2.3370260421219076,Edge,Tablet,188,YIrSES,,WH1,Express,Average
2570,1400,,Fashion,7431,1,,Delhi,IND,,,2.5396874306544164,Edge,Mobile,479,SAVE10,,WH2,Express,Average
4133,1677,Shoes,Accessories,57126,2,NetBanking,Delhi,India,April 5 2023,,1.78179625965126,,Mobile,7,,Returned,,,Bad
1632,1325,Shoes,Electronics,68315,3,Card,Mumbai,India,2023-01-01,N,1.2550182621779498,Chrome,Tablet,389,,,WH2,,
4977,1691,Headphones,Electronics,24749,4,,Mumbai,IND,2023-01-01,Yes,4.407022961076974,Safari,Desktop,344,OFF20,Not Returned,WH3,Standard,Bad
1797,1411,Headphones,Electronics,83098,4,,Chennai,IN,April 5 2023,No,1.401994962615213,Safari,Tablet,156,OFF20,Returned,,,Bad
1624,1608,Shoes,Electronics,75701,3,NetBanking,Mumbai,IN,2023-01-01,N,4.594217166200718,Chrome,Desktop,143,,Not Returned,,Standard,
900,1879,Shoes,Fashion,74964,1,NetBanking,Delhi,IND,02/03/2023,No,2.902342557202257,Chrome,Mobile,405,OFF20,Returned,,,Average
4193,1635,Headphones,Accessories,90201,3,,Hyderabad,India,,Y,2.500932644762887,,Mobile,5,OFF20,Not Returned,WH3,Standard,Bad
2719,1213,Headphones,Fashion,2448,3,Card,Hyderabad,IN,2023-01-01,No,1.832958953435242,,Tablet,152,OFF20,,WH3,Standard,Average
1917,1620,Shoes,Electronics,42135,4,UPI,Hyderabad,IND,April 5 2023,No,2.017288137275672,Edge,Desktop,437,YIrSES,,WH2,Express,Average
219,1257,Mobile,Electronics,46534,3,UPI,Mumbai,India,April 5 2023,,4.520694200639465,Safari,Tablet,487,SAVE10,Returned,WH2,Express,Bad
23,1111,Laptop,Electronics,85999,2,,Delhi,IND,2023-01-01,No,3.392091411166878,,Mobile,294,SAVE10,Returned,,Express,Bad
1622,1648,Shoes,Accessories,626,2,NetBanking,Mumbai,IN,,No,1.7257213999737129,Chrome,Tablet,68,YIrSES,Not Returned,WH1,,Average
1977,1380,Mobile,Electronics,66321,2,Card,Hyderabad,India,02/03/2023,N,3.477084492888735,Safari,Tablet,434,,Not Returned,,Express,
2516,1986,Mobile,Fashion,22290,2,Cash,Hyderabad,India,April 5 2023,N,1.6826055017853583,Edge,Tablet,394,YIrSES,Returned,,,Average
3162,1366,Headphones,,11681,4,NetBanking,Delhi,IN,02/03/2023,Y,1.7900615145095293,Edge,Tablet,380,YIrSES,Not Returned,,Express,Average
1153,1620,Laptop,Fashion,55848,2,,,India,2023-01-01,N,2.0965191678860498,Chrome,,432,SAVE10,Not Returned,WH2,Express,Bad
1494,1911,Laptop,Electronics,55438,4,Cash,,,02/03/2023,Y,2.8994037456436574,Edge,Mobile,325,SAVE10,Returned,WH1,Express,Good
2709,1461,Mobile,Fashion,24158,3,UPI,Chennai,IN,,No,4.867450172757126,Safari,Tablet,408,SAVE10,,WH2,Express,Bad
4131,1093,Dress,,99252,3,UPI,Hyderabad,IND,,,2.9004636290884993,,Mobile,426,YIrSES,Returned,WH1,Express,Bad
1789,1868,Shoes,Fashion,30231,4,,Chennai,IN,02/03/2023,Yes,2.0876403280377223,Safari,Mobile,472,,Not Returned,WH3,Standard,Bad
1240,1208,Mobile,Electronics,12637,4,,Chennai,IN,April 5 2023,Y,4.747498186846902,,,115,OFF20,Not Returned,WH2,,Good
1612,1446,Headphones,Fashion,40040,4,UPI,Mumbai,IND,02/03/2023,Yes,4.469386232456321,Edge,,316,,Returned,WH2,,Bad
1803,1771,Dress,Fashion,39777,1,NetBanking,Mumbai,,2023-01-01,No,2.2435209490313253,Edge,Mobile,103,,,WH3,Express,
3201,1019,,Fashion,48036,3,NetBanking,Chennai,,,Yes,2.833461718528173,Edge,,359,SAVE10,Returned,WH2,Standard,
4573,1972,Headphones,,23644,4,,Hyderabad,India,02/03/2023,Y,3.5595069732461515,Safari,Desktop,311,,Not Returned,WH3,Standard,
143,1628,Mobile,,78792,1,NetBanking,,IN,April 5 2023,N,2.7012811443501836,Safari,,452,,Not Returned,,,
3487,1616,,,59747,4,,Mumbai,IND,April 5 2023,Yes,3.102214091898225,Safari,Desktop,210,,Not Returned,WH3,,Good
65,1418,Headphones,,96199,1,NetBanking,,,2023-01-01,N,3.842225453860534,,,477,YIrSES,,WH1,Standard,Average
4752,1168,Shoes,Fashion,20951,2,Card,Hyderabad,India,,Y,1.4466821709678133,Safari,Desktop,391,,Not Returned,WH3,,Bad
4557,1406,Dress,Electronics,70418,2,UPI,Hyderabad,IN,,No,1.3466646686808068,Safari,,29,SAVE10,Not Returned,WH2,,
4766,1228,,,14273,4,NetBanking,Hyderabad,India,2023-01-01,No,1.027691464032313,Chrome,Mobile,304,,,,Express,Bad
2979,1954,Mobile,Accessories,20448,4,,,IND,02/03/2023,No,3.3015977668770904,Safari,Mobile,173,OFF20,Returned,WH3,,Average
1537,1869,,Fashion,80795,2,NetBanking,Chennai,IND,02/03/2023,Y,4.29870642509527,Edge,Tablet,375,YIrSES,,,,
926,1709,Shoes,,14990,1,NetBanking,,IN,,Yes,1.3792559222704903,,Mobile,66,,Not Returned,WH1,Express,Good
4605,1053,Mobile,Fashion,15054,4,Card,Chennai,India,April 5 2023,Yes,4.716225885680156,,Tablet,123,OFF20,,,Standard,Average
4547,1612,Headphones,Accessories,15698,2,UPI,Mumbai,India,April 5 2023,Yes,4.046390687078263,,Mobile,59,YIrSES,,,,Bad
649,1115,Laptop,Accessories,39891,2,NetBanking,Chennai,,2023-01-01,Y,1.865383859074361,,,398,YIrSES,,WH2,Express,
454,1526,Dress,Electronics,67731,2,NetBanking,Hyderabad,,April 5 2023,Yes,2.4308151595260057,,Mobile,113,YIrSES,Not Returned,WH1,,
